text,label
"Subject: Happy Friday - Lunch plans?

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #85777.",0
"Subject: Project Status Update - Phase 2

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #58808.",0
"Subject: Welcome to the team!

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #83799.",0
"Subject: Invoice payment overdue - Action required

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 4321.",1
"Subject: System maintenance schedule: Friday 10 PM

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #31973.",0
"Subject: IT Support: System upgrade password confirmation needed

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 9165.",1
"Subject: Project Status Update - Phase 2

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #68291.",0
"Subject: System maintenance schedule: Friday 10 PM

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #11981.",0
"Subject: You have won a free gift card! Claim now

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 9820.",1
"Subject: Expense report approved for trip

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #73375.",0
"Subject: HR: Mandatory safety update and verification link

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 8990.",1
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 9077.",1
"Subject: HR: Mandatory safety update and verification link

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 8889.",1
"Subject: Your account has been suspended

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 5772.",1
"Subject: Weekly Team Sync Meeting

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #85523.",0
"Subject: Crypto alert: Double your investments today

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 4255.",1
"Subject: Expense report approved for trip

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #15109.",0
"Subject: Feedback requested: New policy document

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #66185.",0
"Subject: System maintenance schedule: Friday 10 PM

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #27721.",0
"Subject: Invoice payment overdue - Action required

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 9811.",1
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 1263.",1
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #12173.",0
"Subject: Security Alert: Unusual login activity detected

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 3559.",1
"Subject: HR: Mandatory safety update and verification link

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 4821.",1
"Subject: Action Required: Update your billing information

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 1375.",1
"Subject: Project Status Update - Phase 2

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #36008.",0
"Subject: Invoice payment overdue - Action required

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 3589.",1
"Subject: Action Required: Update your billing information

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 5958.",1
"Subject: URGENT: Verify your account immediately

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 6340.",1
"Subject: Confirm your password change request

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 2059.",1
"Subject: Happy Friday - Lunch plans?

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #34648.",0
"Subject: URGENT: Verify your account immediately

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 4517.",1
"Subject: Invoice payment overdue - Action required

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 5605.",1
"Subject: Action Required: Update your billing information

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 5363.",1
"Subject: System maintenance schedule: Friday 10 PM

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #45879.",0
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 5783.",1
